chromosome1,start1,end1,chromosome2,start2,end2,PET Count,Hypergeometric p-value,Bayes mixture 1,YY1peak1_start,YY1peak1_end,YY1peak2_start,YY1peak2_end,YY1_distance
chr11,290000,295000,chr11,300000,305000,11,5.39242911647793e-46,1,293786,293966,304262,304486,10498
chr11,295000,300000,chr11,300000,305000,29,3.05568486442572e-127,1,297825,298026,304262,304486,6448
chr11,300000,305000,chr11,305000,310000,17,3.12814490915135e-71,1,304262,304486,308036,308244,3766
chr11,30340000,30345000,chr11,30345000,30350000,14,8.10207275831161e-65,0.999,30344357,30344801,30346046,30346251,1569
chr11,3070000,3075000,chr11,3075000,3080000,26,2.36189956034639e-115,1,3071329,3071532,3078457,3079114,7355
chr11,315000,320000,chr11,340000,345000,6,1.24542153409499e-23,0.907,316594,316746,341582,341779,25010
chr11,33905000,33910000,chr11,33915000,33920000,19,1.15308552974718e-70,1,33906944,33907188,33915171,33915407,8223
chr11,33915000,33920000,chr11,33920000,33925000,23,4.4603890274625e-90,1,33915171,33915407,33920224,33920397,5021
chr11,33915000,33920000,chr11,33990000,33995000,9,1.41533856494037e-32,0.942,33915171,33915407,33992607,33992770,77399
chr11,340000,345000,chr11,345000,350000,32,1.4264000056398e-138,1,341582,341779,349295,349515,7724
chr11,34055000,34060000,chr11,34065000,34070000,10,1.47243978864895e-40,1,34055699,34055885,34066289,34066902,10803
chr11,34625000,34630000,chr11,34630000,34635000,27,6.30625936782873e-116,1,34624907,34625472,34631477,34631685,6391
chr11,34630000,34635000,chr11,34640000,34645000,9,5.19348914628626e-34,0.991,34631477,34631685,34643440,34643816,12047
chr11,35050000,35055000,chr11,35055000,35060000,16,1.31351545407704e-67,1,35052202,35052534,35057507,35057751,5261
chr11,35355000,35360000,chr11,35360000,35365000,12,3.10179320799096e-52,0.969,35358694,35358966,35364709,35364989,6019
chr11,35680000,35685000,chr11,35685000,35690000,12,1.53806418019156e-48,0.974,35684136,35684933,35685760,35685983,1337
chr11,3900000,3905000,chr11,3910000,3915000,8,4.01548309975738e-32,0.967,3902090,3902279,3913394,3913633,11329
chr11,43970000,43975000,chr11,43975000,43980000,12,2.04741483476276e-51,0.983,43974286,43974728,43975063,43975304,676
chr11,44290000,44295000,chr11,44305000,44310000,7,5.4606974167766e-28,0.947,44291622,44291890,44307905,44308124,16258
chr11,44505000,44510000,chr11,44510000,44515000,17,1.81771356096696e-73,1,44508424,44508556,44510079,44510250,1674
chr11,44560000,44565000,chr11,44565000,44570000,11,2.25129551945384e-47,0.91,44560085,44560284,44569575,44569915,9560
chr11,46295000,46300000,chr11,46300000,46305000,24,5.17176950465999e-92,1,46299535,46299747,46299787,46300458,481
chr11,46365000,46370000,chr11,46370000,46375000,18,8.18933214207247e-74,1,46368783,46369257,46373770,46373964,4847
chr11,46685000,46690000,chr11,46690000,46695000,19,4.39978095313979e-82,1,46686131,46686422,46694459,46694614,8260
chr11,47270000,47275000,chr11,47285000,47290000,12,3.65201345862296e-45,1,47269929,47271001,47286760,47287039,16434
chr11,47355000,47360000,chr11,47365000,47370000,10,3.17545301220592e-39,0.997,47358728,47359105,47365284,47365418,6434
chr11,47465000,47470000,chr11,47475000,47480000,8,2.70328363758029e-32,0.963,47469027,47469205,47475869,47476007,6822
chr11,47530000,47535000,chr11,47535000,47540000,25,2.71211067914457e-103,1,47531413,47531543,47536948,47537101,5546
chr11,47630000,47635000,chr11,47635000,47640000,17,3.47810635164103e-70,1,47631280,47631442,47638682,47638855,7407
chr11,550000,555000,chr11,555000,560000,11,1.52154365377579e-47,0.923,552091,552274,554902,555123,2830
chr11,555000,560000,chr11,565000,570000,9,2.54823998595373e-35,0.994,554902,555123,568449,568901,13662
chr11,5600000,5605000,chr11,5620000,5625000,7,6.81760895143712e-26,0.956,5602328,5602580,5621590,5621771,19226
chr11,57115000,57120000,chr11,57150000,57155000,9,1.4552534096351e-32,0.99,57117388,57117560,57150866,57151063,33490
chr11,57150000,57155000,chr11,57170000,57175000,7,2.41907605791146e-25,0.925,57150866,57151063,57170359,57170494,19462
chr11,57250000,57255000,chr11,57255000,57260000,13,1.71624510216675e-54,0.99,57252646,57252837,57259237,57259392,6573
chr11,57250000,57255000,chr11,57260000,57265000,9,2.34589877798165e-35,0.99,57252646,57252837,57261119,57261270,8453
chr11,57255000,57260000,chr11,57265000,57270000,8,1.29483768402173e-31,0.961,57259237,57259392,57267019,57267241,7815
chr11,57260000,57265000,chr11,57265000,57270000,34,7.4357321052142e-147,1,57261119,57261270,57267019,57267241,5935
chr11,57385000,57390000,chr11,57410000,57415000,7,1.61757966910368e-26,0.944,57386910,57387021,57412328,57412518,25457
chr11,57525000,57530000,chr11,57530000,57535000,23,1.54943214865854e-96,1,57529136,57529552,57530006,57530216,767
chr11,585000,590000,chr11,590000,595000,15,4.12714557254979e-70,0.999,587669,587798,594373,594554,6730
chr11,58935000,58940000,chr11,58950000,58955000,8,3.11197778464827e-33,0.987,58939293,58939602,58953804,58954145,14527
chr11,590000,595000,chr11,615000,620000,7,1.61214808564508e-29,0.938,594373,594554,615825,616090,21494
chr11,59300000,59305000,chr11,59305000,59310000,12,4.65639585523643e-46,0.97,59304171,59304583,59305237,59305458,970
chr11,59320000,59325000,chr11,59325000,59330000,20,5.59311018793005e-78,1,59323901,59324126,59324732,59325448,1076
chr11,60530000,60535000,chr11,60535000,60540000,14,3.36083189701013e-59,0.999,60534856,60534983,60539336,60539642,4569
chr11,60605000,60610000,chr11,60620000,60625000,7,7.48656140218335e-26,0.918,60609263,60609700,60621613,60621937,12293
chr11,60665000,60670000,chr11,60670000,60675000,12,4.80833618889195e-51,0.972,60666861,60667058,60673522,60674135,6869
chr11,60915000,60920000,chr11,60920000,60925000,27,2.77148323342139e-116,1,60917331,60917477,60920696,60920881,3384
chr11,61035000,61040000,chr11,61045000,61050000,10,2.16125964151829e-40,0.996,61034978,61035209,61049101,61049536,14225
chr11,61120000,61125000,chr11,61125000,61130000,19,5.48962222675797e-75,1,61123581,61123732,61129173,61130020,5940
chr11,61120000,61125000,chr11,61130000,61135000,10,8.78526311036343e-39,0.997,61123581,61123732,61130673,61130889,7124
chr11,61125000,61130000,chr11,61130000,61135000,21,8.25232245082023e-85,1,61129173,61130020,61130673,61130889,1184
chr11,61275000,61280000,chr11,61280000,61285000,18,9.61845097404494e-77,1,61276701,61277104,61284488,61284664,7673
chr11,61330000,61335000,chr11,61335000,61340000,12,2.81838460510779e-50,0.972,61334701,61334964,61335069,61335245,324
chr11,61335000,61340000,chr11,61345000,61350000,8,6.40549558491849e-33,0.964,61335069,61335245,61348850,61349131,13833
chr11,61435000,61440000,chr11,61445000,61450000,9,2.15806847033078e-36,0.986,61439009,61439337,61447667,61447837,8579
chr11,61445000,61450000,chr11,61500000,61505000,8,2.57475131591e-32,0.976,61447667,61447837,61500969,61501112,53288
chr11,61500000,61505000,chr11,61510000,61515000,8,5.18782915608437e-32,0.98,61500969,61501112,61511288,61511422,10314
chr11,61555000,61560000,chr11,61565000,61570000,10,1.50276879305415e-37,0.996,61559515,61559729,61566600,61566779,7067
chr11,61690000,61695000,chr11,61700000,61705000,17,9.21277023946384e-69,1,61690839,61690981,61700754,61700884,9909
chr11,61700000,61705000,chr11,61715000,61720000,14,8.54444776840364e-56,1,61700754,61700884,61716997,61717197,16278
chr11,62165000,62170000,chr11,62185000,62190000,10,8.75312167935688e-39,0.999,62165435,62165644,62188663,62188799,23191
chr11,62225000,62230000,chr11,62230000,62235000,33,1.49272751511606e-130,1,62229421,62229925,62230821,62231017,1246
chr11,62225000,62230000,chr11,62235000,62240000,9,1.26320079602955e-33,0.99,62229421,62229925,62235235,62235489,5689
chr11,62230000,62235000,chr11,62235000,62240000,27,3.7606783672414e-108,1,62230821,62231017,62235235,62235489,4443
chr11,62360000,62365000,chr11,62380000,62385000,9,1.67416885541725e-35,0.996,62360986,62361311,62381953,62382094,20875
chr11,62380000,62385000,chr11,62385000,62390000,12,1.01968540433992e-47,0.967,62381953,62382094,62388994,62389729,7338
chr11,62385000,62390000,chr11,62410000,62415000,9,1.77716493602843e-33,0.991,62388994,62389729,62413481,62414321,24539
chr11,62410000,62415000,chr11,62420000,62425000,13,5.93304550298526e-49,1,62413481,62414321,62420534,62420985,6858
chr11,62445000,62450000,chr11,62475000,62480000,8,2.65503510501158e-29,0.978,62446251,62446787,62476874,62477410,30623
chr11,62470000,62475000,chr11,62475000,62480000,28,9.22493802025723e-119,1,62473435,62473793,62476874,62477410,3528
chr11,62475000,62480000,chr11,62490000,62495000,7,6.54314291867733e-25,0.922,62476874,62477410,62494100,62495405,17610
chr11,63940000,63945000,chr11,63945000,63950000,17,1.53343569547357e-71,1,63941601,63941802,63948980,63949348,7462
chr11,64085000,64090000,chr11,64100000,64105000,8,6.16127279773088e-32,0.985,64085399,64085947,64102569,64102842,17032
chr11,64095000,64100000,chr11,64100000,64105000,26,3.34242106715933e-110,1,64099179,64099578,64102569,64102842,3327
chr11,64100000,64105000,chr11,64110000,64115000,8,5.93124280855083e-33,0.971,64102569,64102842,64109932,64110220,7370
chr11,64215000,64220000,chr11,64220000,64225000,19,2.59645302495696e-76,1,64216325,64216569,64224100,64224246,7726
chr11,64220000,64225000,chr11,64240000,64245000,12,4.34273329186918e-46,1,64224100,64224246,64240481,64240672,16403
chr11,64420000,64425000,chr11,64425000,64430000,22,2.24832583412267e-93,1,64420676,64420826,64427281,64427493,6636
chr11,64555000,64560000,chr11,64575000,64580000,10,1.84500449462743e-37,0.998,64555110,64555329,64577435,64578357,22676
chr11,64595000,64600000,chr11,64605000,64610000,10,1.79541992815694e-43,0.999,64595846,64596095,64609512,64609698,13634
chr11,64635000,64640000,chr11,64645000,64650000,11,3.9120285833051e-43,1,64637871,64638008,64645974,64646791,8443
chr11,64645000,64650000,chr11,64650000,64655000,21,9.59657735953092e-86,1,64645974,64646791,64652994,64653339,6784
chr11,64650000,64655000,chr11,64680000,64685000,7,1.15777717996415e-25,0.936,64652994,64653339,64684487,64684787,31470
chr11,64660000,64665000,chr11,64680000,64685000,9,1.70918957080724e-34,0.992,64661855,64662003,64684487,64684787,22708
chr11,64680000,64685000,chr11,64685000,64690000,24,1.64409974297024e-97,1,64684487,64684787,64685624,64685851,1100
chr11,64780000,64785000,chr11,64790000,64795000,12,3.92988678960803e-49,1,64780996,64782144,64794735,64795074,13334
chr11,64790000,64795000,chr11,64795000,64800000,17,2.32815829345887e-68,0.999,64794735,64795074,64795075,64795416,341
chr11,64790000,64795000,chr11,64825000,64830000,9,1.37717661756655e-34,0.991,64794735,64795074,64828531,64828853,33787
chr11,64795000,64800000,chr11,64805000,64810000,11,1.5698454558985e-41,0.999,64795075,64795416,64808241,64809170,13460
chr11,64805000,64810000,chr11,64825000,64830000,8,1.06180786425722e-29,0.981,64808241,64809170,64828531,64828853,19986
chr11,64850000,64855000,chr11,64860000,64865000,22,1.75113541067774e-89,1,64851124,64851804,64863366,64864248,12343
chr11,64910000,64915000,chr11,64915000,64920000,12,8.93935311220715e-49,0.961,64914844,64915104,64918179,64918447,3339
chr11,64950000,64955000,chr11,64970000,64975000,10,6.74737606571031e-39,0.996,64950147,64950304,64972326,64972489,22182
chr11,64990000,64995000,chr11,65015000,65020000,12,8.22274200330229e-47,1,64992907,64993371,65017882,65018034,24819
chr11,65095000,65100000,chr11,65100000,65105000,18,2.3584294444496e-73,1,65097374,65097658,65101152,65101863,3991
chr11,65145000,65150000,chr11,65150000,65155000,39,6.91626482204759e-167,1,65149167,65150236,65153699,65154200,4248
chr11,65290000,65295000,chr11,65295000,65300000,13,7.79656985298236e-53,0.994,65292516,65292793,65297643,65297895,5114
chr11,65400000,65405000,chr11,65420000,65425000,10,3.56099057523217e-38,0.998,65403719,65404008,65419966,65420483,16361
chr11,65640000,65645000,chr11,65650000,65655000,24,4.44958636509968e-102,1,65640944,65641104,65652115,65652379,11223
chr11,65685000,65690000,chr11,65695000,65700000,13,2.68270611087307e-54,1,65685905,65687014,65698867,65699045,12496
chr11,65695000,65700000,chr11,65705000,65710000,16,3.33094572476984e-60,1,65698867,65699045,65708819,65709255,10081
chr11,65695000,65700000,chr11,65725000,65730000,7,7.77149928483326e-25,0.942,65698867,65699045,65728676,65729517,30140
chr11,65705000,65710000,chr11,65725000,65730000,7,2.75266581084443e-24,0.908,65708819,65709255,65728676,65729517,20059
chr11,6575000,6580000,chr11,6580000,6585000,44,2.73448841926265e-188,1,6576129,6576402,6584613,6584828,8455
chr11,6575000,6580000,chr11,6620000,6625000,7,1.72696233490261e-25,0.928,6576129,6576402,6624473,6625097,48519
chr11,65755000,65760000,chr11,65765000,65770000,12,3.32280928874834e-49,1,65756533,65756712,65769416,65769992,13081
chr11,65765000,65770000,chr11,65770000,65775000,25,3.62312785784251e-106,1,65769416,65769992,65770042,65770258,446
chr11,65810000,65815000,chr11,65815000,65820000,27,2.48964099365895e-112,1,65812683,65812884,65819319,65820224,6988
chr11,660000,665000,chr11,665000,670000,11,8.16621374360955e-45,0.906,662778,662964,665813,666127,3099
chr11,66045000,66050000,chr11,66050000,66055000,15,5.08678037388011e-64,0.999,66046285,66046530,66049900,66050262,3673
chr11,66060000,66065000,chr11,66065000,66070000,17,2.27806749005076e-73,1,66063226,66063463,66065869,66066081,2630
chr11,66065000,66070000,chr11,66075000,66080000,12,1.06016042633651e-48,1,66065869,66066081,66079312,66079587,13474
chr11,66080000,66085000,chr11,66085000,66090000,12,5.92771260701049e-51,0.983,66080311,66080561,66089869,66090062,9529
chr11,66110000,66115000,chr11,66115000,66120000,23,3.10444248620114e-94,1,66112379,66112862,66115291,66115748,2899
chr11,66115000,66120000,chr11,66125000,66130000,15,6.20751114279596e-59,1,66115291,66115748,66127230,66127496,11843
chr11,66150000,66155000,chr11,66155000,66160000,27,2.81095168207919e-112,1,66153644,66153868,66156595,66156723,2903
chr11,6620000,6625000,chr11,6625000,6630000,36,1.01144021876075e-149,1,6624473,6625097,6625314,6625897,820
chr11,6620000,6625000,chr11,6635000,6640000,9,3.05883385861439e-33,0.995,6624473,6625097,6639382,6639642,14727
chr11,6625000,6630000,chr11,6630000,6635000,15,1.19208660650542e-60,1,6625314,6625897,6632852,6633907,7774
chr11,6625000,6630000,chr11,6635000,6640000,18,2.15434540129612e-68,1,6625314,6625897,6639382,6639642,13906
chr11,6625000,6630000,chr11,6640000,6645000,17,5.17784082687174e-63,1,6625314,6625897,6640497,6640752,15019
chr11,66325000,66330000,chr11,66335000,66340000,10,1.37125389029425e-37,0.999,66326696,66326899,66335822,66336028,9127
chr11,6635000,6640000,chr11,6640000,6645000,45,1.11272559136937e-185,1,6639382,6639642,6640497,6640752,1112
chr11,6640000,6645000,chr11,6670000,6675000,8,2.84941604079801e-28,0.975,6640497,6640752,6672296,6672501,31774
chr11,66680000,66685000,chr11,66685000,66690000,13,8.93897075562106e-54,0.991,66682564,66682754,66688806,66689070,6279
chr11,66680000,66685000,chr11,66700000,66705000,12,1.77773109362085e-46,0.999,66682564,66682754,66702735,66703213,20315
chr11,66725000,66730000,chr11,66730000,66735000,23,4.35730906900552e-96,1,66725560,66725933,66733813,66734126,8223
chr11,66725000,66730000,chr11,66735000,66740000,10,5.36228405346133e-39,0.993,66725560,66725933,66737198,66737331,11518
chr11,66730000,66735000,chr11,66735000,66740000,28,8.58745789344721e-117,1,66733813,66734126,66737198,66737331,3295
chr11,66730000,66735000,chr11,66745000,66750000,8,3.57625982629872e-30,0.98,66733813,66734126,66745193,66745336,11295
chr11,67185000,67190000,chr11,67195000,67200000,9,1.76051388682932e-37,0.989,67188000,67188796,67195672,67196391,7633
chr11,67195000,67200000,chr11,67200000,67205000,16,6.74658308839007e-67,0.999,67195672,67196391,67203935,67204212,8042
chr11,67195000,67200000,chr11,67210000,67215000,8,8.46305968761763e-29,0.983,67195672,67196391,67210990,67211401,15164
chr11,67195000,67200000,chr11,67250000,67255000,10,8.99447031704655e-36,0.981,67195672,67196391,67250271,67250887,54547
chr11,67235000,67240000,chr11,67250000,67255000,8,3.18623936202092e-29,0.962,67236509,67237163,67250271,67250887,13743
chr11,67280000,67285000,chr11,67290000,67295000,9,5.74489858445011e-34,0.984,67280383,67280521,67293899,67294089,13542
chr11,67280000,67285000,chr11,67295000,67300000,15,6.59356490276088e-59,1,67280383,67280521,67295897,67296073,15533
chr11,67290000,67295000,chr11,67295000,67300000,17,1.3402153074121e-70,1,67293899,67294089,67295897,67296073,1991
chr11,67295000,67300000,chr11,67330000,67335000,7,4.18217350321838e-26,0.942,67295897,67296073,67331108,67331582,35360
chr11,67325000,67330000,chr11,67330000,67335000,29,2.92925584114047e-119,1,67329873,67330042,67331108,67331582,1387
chr11,67325000,67330000,chr11,67340000,67345000,8,4.16960411463291e-30,0.981,67329873,67330042,67340633,67340795,10756
chr11,67330000,67335000,chr11,67340000,67345000,11,5.39819560067698e-42,0.998,67331108,67331582,67340633,67340795,9369
chr11,67365000,67370000,chr11,67380000,67385000,7,5.28217039995619e-28,0.948,67367847,67368121,67381712,67381892,13818
chr11,67795000,67800000,chr11,67810000,67815000,7,3.97673261578752e-27,0.939,67797606,67798453,67810991,67811224,13078
