chromosome1,start1,end1,chromosome2,start2,end2,PET Count,Hypergeometric p-value,Bayes mixture 1,YY1peak1_start,YY1peak1_end,YY1peak2_start,YY1peak2_end,YY1_distance
chr11,120415000,120420000,chr11,120435000,120440000,8,1.10557916460463e-32,0.987,120418520,120418850,120436988,120437180,18399
chr11,120575000,120580000,chr11,120580000,120585000,22,1.13975136998987e-94,1,120578458,120578685,120581142,120581368,2683
chr11,121320000,121325000,chr11,121335000,121340000,10,1.09666719755345e-38,0.999,121322893,121323258,121337262,121337527,14319
chr11,12185000,12190000,chr11,12200000,12205000,12,1.92037198316807e-47,0.999,12188532,12189312,12200645,12200915,11858
chr11,12195000,12200000,chr11,12200000,12205000,28,2.97093586144373e-121,1,12197482,12197762,12200645,12200915,3158
chr11,122015000,122020000,chr11,122025000,122030000,10,3.69117910781023e-36,1,122017140,122017527,122027697,122028081,10555
chr11,122025000,122030000,chr11,122030000,122035000,43,5.58510435964491e-181,1,122027697,122028081,122031744,122031994,3980
chr11,122025000,122030000,chr11,122050000,122055000,13,1.54904046665148e-48,1,122027697,122028081,122051169,122051645,23518
chr11,122025000,122030000,chr11,122060000,122065000,7,1.50602993545868e-23,0.918,122027697,122028081,122059942,122060562,32363
chr11,122050000,122055000,chr11,122060000,122065000,20,9.39397436898698e-76,1,122051169,122051645,122059942,122060562,8845
chr11,122060000,122065000,chr11,122065000,122070000,47,1.05673007477342e-192,1,122059942,122060562,122067759,122068512,7883
chr11,123275000,123280000,chr11,123350000,123355000,8,1.50854047945135e-32,0.937,123278167,123278454,123353880,123354056,75657
chr11,124535000,124540000,chr11,124540000,124545000,12,7.87480393520076e-50,0.991,124539116,124539344,124543477,124543878,4447
chr11,124935000,124940000,chr11,124940000,124945000,19,4.06246417771067e-85,1,124939889,124940109,124940635,124940920,778
chr11,125435000,125440000,chr11,125460000,125465000,7,6.6097023101918e-26,0.943,125439020,125439525,125462299,125462934,23344
chr11,12695000,12700000,chr11,12710000,12715000,13,2.93816551212713e-53,1,12695825,12696081,12714240,12714476,18405
chr11,128075000,128080000,chr11,128080000,128085000,20,3.02303556591803e-83,1,128078312,128078620,128080395,128080740,2101
chr11,128715000,128720000,chr11,128725000,128730000,7,1.63734946731057e-27,0.939,128718747,128719033,128729729,128730066,11007
chr11,130015000,130020000,chr11,130025000,130030000,7,1.80526532086288e-27,0.958,130016126,130016548,130029453,130029689,13234
chr11,13355000,13360000,chr11,13365000,13370000,16,7.4791069762591e-61,1,13356855,13357070,13365776,13365930,8890
chr11,14375000,14380000,chr11,14380000,14385000,12,5.11575550046661e-53,0.985,14379557,14379732,14380467,14380795,986
chr11,1615000,1620000,chr11,1650000,1655000,6,1.25293171487657e-24,0.919,1616693,1616915,1650081,1650288,33380
chr11,16805000,16810000,chr11,16810000,16815000,14,1.51706876739581e-58,1,16809609,16809891,16813164,16813385,3524
chr11,16945000,16950000,chr11,16965000,16970000,7,2.29600880613536e-28,0.955,16946254,16946604,16967502,16967730,21187
chr11,19250000,19255000,chr11,19260000,19265000,12,5.62846923631751e-48,1,19254456,19255022,19262310,19262630,7731
chr11,19680000,19685000,chr11,19690000,19695000,10,1.26636428839732e-37,0.998,19681731,19682055,19690125,19690287,8313
chr11,19680000,19685000,chr11,19700000,19705000,7,1.23899898576156e-25,0.935,19681731,19682055,19701715,19702060,19994
chr11,19690000,19695000,chr11,19700000,19705000,7,6.75572747543835e-26,0.927,19690125,19690287,19701715,19702060,11681
chr11,27950000,27955000,chr11,27955000,27960000,40,4.78237380408497e-164,1,27954514,27954745,27955573,27956191,1252
chr11,28125000,28130000,chr11,28130000,28135000,19,8.61356821889627e-80,1,28129493,28130114,28131618,28132006,2008
chr11,3070000,3075000,chr11,3075000,3080000,13,3.56734943703417e-58,0.998,3071250,3071463,3078513,3078956,7378
chr11,3180000,3185000,chr11,3185000,3190000,14,2.36442645702731e-65,0.999,3181489,3181799,3186357,3186726,4897
chr11,33820000,33825000,chr11,33825000,33830000,19,7.78068423873725e-80,1,33824195,33824538,33829866,33830059,5596
chr11,34285000,34290000,chr11,34295000,34300000,12,3.20547775716534e-48,0.999,34285026,34285492,34296201,34296690,11186
chr11,34380000,34385000,chr11,34385000,34390000,12,2.77255390443547e-51,0.985,34380849,34381111,34388172,34388406,7309
chr11,35030000,35035000,chr11,35050000,35055000,7,2.60818462254713e-25,0.955,35030634,35031159,35052218,35052567,21496
chr11,35160000,35165000,chr11,35165000,35170000,35,4.41692842957571e-144,1,35160481,35160863,35165721,35165944,5160
chr11,445000,450000,chr11,450000,455000,13,1.05114288454565e-57,0.997,448209,448559,450003,450506,1870
chr11,45935000,45940000,chr11,45940000,45945000,21,5.83798406960744e-92,1,45939273,45939905,45944055,45944599,4738
chr11,46265000,46270000,chr11,46270000,46275000,23,6.67317398124322e-94,1,46269172,46269461,46271016,46271234,1808
chr11,47435000,47440000,chr11,47445000,47450000,12,3.29977129649952e-47,1,47437702,47437932,47447526,47448273,10082
chr11,560000,565000,chr11,565000,570000,17,6.39044263656021e-76,1,560571,560874,568298,568961,7907
chr11,57405000,57410000,chr11,57410000,57415000,16,8.94041249737305e-64,1,57405675,57405994,57412328,57412548,6603
chr11,57425000,57430000,chr11,57430000,57435000,12,3.28799076228266e-51,0.985,57424766,57425320,57434495,57434994,9701
chr11,57425000,57430000,chr11,57435000,57440000,7,9.67528604267218e-28,0.955,57424766,57425320,57435282,57435800,10498
chr11,57430000,57435000,chr11,57435000,57440000,15,4.80014104838032e-62,1,57434495,57434994,57435282,57435800,796
chr11,60670000,60675000,chr11,60680000,60685000,7,1.64076562445624e-29,0.963,60673775,60674314,60681163,60681490,7282
chr11,62340000,62345000,chr11,62355000,62360000,11,6.04053380572738e-44,1,62341051,62341509,62358834,62359401,17837
chr11,62355000,62360000,chr11,62360000,62365000,26,5.2661291608789e-111,1,62358834,62359401,62361043,62361270,2039
chr11,62380000,62385000,chr11,62385000,62390000,14,2.33958010964051e-59,0.999,62379918,62380191,62389258,62389813,9481
chr11,62410000,62415000,chr11,62420000,62425000,8,2.37908796798101e-30,0.973,62413669,62414262,62420548,62421074,6845
chr11,62410000,62415000,chr11,62430000,62435000,7,9.75530955189942e-26,0.945,62413669,62414262,62432401,62433164,18817
chr11,62420000,62425000,chr11,62430000,62435000,7,3.42371679146802e-25,0.934,62420548,62421074,62432401,62433164,11971
chr11,62420000,62425000,chr11,62435000,62440000,11,8.84776556866083e-41,0.999,62420548,62421074,62438898,62439435,18355
chr11,62430000,62435000,chr11,62435000,62440000,29,3.15827272081773e-115,1,62432401,62433164,62438898,62439435,6384
chr11,62435000,62440000,chr11,62445000,62450000,8,3.99348637978065e-29,0.983,62438898,62439435,62446327,62446750,7372
chr11,62520000,62525000,chr11,62525000,62530000,23,1.91774699494406e-98,1,62521315,62522042,62528833,62529220,7348
chr11,62555000,62560000,chr11,62570000,62575000,8,2.92210727062835e-31,0.985,62559189,62559622,62572637,62573242,13534
chr11,62570000,62575000,chr11,62595000,62600000,7,2.88310695162145e-26,0.937,62572637,62573242,62599003,62599442,26283
chr11,62670000,62675000,chr11,62675000,62680000,28,3.99926511653896e-119,1,62673414,62673708,62676648,62676852,3189
chr11,62670000,62675000,chr11,62785000,62790000,11,2.90691918893028e-44,0.911,62673414,62673708,62788217,62788438,114766
chr11,62785000,62790000,chr11,62790000,62795000,14,5.40323688013178e-60,0.996,62788217,62788438,62791558,62791895,3399
chr11,63370000,63375000,chr11,63380000,63385000,7,4.11402500055826e-28,0.947,63374016,63374251,63381706,63382183,7811
chr11,6370000,6375000,chr11,6375000,6380000,18,8.68542146501552e-77,1,6374635,6374927,6378456,6378735,3814
chr11,63990000,63995000,chr11,63995000,64000000,22,7.42256637005012e-97,1,63993497,63993919,63997652,63998179,4207
chr11,64065000,64070000,chr11,64070000,64075000,17,3.85229100691216e-72,1,64068463,64068736,64071816,64072121,3369
chr11,64095000,64100000,chr11,64100000,64105000,14,3.25606171786747e-60,1,64099263,64099719,64102545,64102912,3237
chr11,64455000,64460000,chr11,64470000,64475000,10,7.29443183219348e-40,0.999,64455939,64456229,64471967,64472254,16026
chr11,64555000,64560000,chr11,64575000,64580000,14,1.98571505140842e-56,1,64555097,64555333,64577925,64578277,22886
chr11,64570000,64575000,chr11,64575000,64580000,16,5.78596902142516e-65,1,64570697,64571277,64577925,64578277,7114
chr11,64680000,64685000,chr11,64685000,64690000,16,2.58799094089055e-67,1,64684597,64685081,64685684,64685840,923
chr11,64790000,64795000,chr11,64795000,64800000,30,1.54265324905402e-132,1,64794647,64795027,64795048,64795459,416
chr11,64795000,64800000,chr11,64805000,64810000,9,7.58000815590569e-35,0.998,64795048,64795459,64808214,64808716,13211
chr11,64875000,64880000,chr11,64880000,64885000,11,4.71139500622653e-46,0.952,64879187,64879535,64879982,64880269,764
chr11,64910000,64915000,chr11,64915000,64920000,12,2.58949392150891e-52,0.992,64914839,64915119,64918151,64918584,3388
chr11,64945000,64950000,chr11,64950000,64955000,26,3.50997710749012e-113,1,64949145,64949555,64950923,64951222,1722
chr11,65015000,65020000,chr11,65020000,65025000,11,4.47856535790445e-47,0.963,65017859,65018082,65021556,65021731,3673
chr11,65015000,65020000,chr11,65025000,65030000,8,9.39443040481476e-33,0.984,65017859,65018082,65029078,65029473,11305
chr11,65040000,65045000,chr11,65045000,65050000,17,8.53300446690363e-76,1,65042561,65042813,65047242,65047518,4693
chr11,65145000,65150000,chr11,65150000,65155000,13,1.73708563978889e-52,0.999,65149221,65150128,65150173,65150532,678
chr11,65315000,65320000,chr11,65320000,65325000,28,3.31406926324726e-126,1,65319633,65319871,65323193,65323670,3679
chr11,65315000,65320000,chr11,65325000,65330000,14,1.73582860456139e-55,1,65319633,65319871,65327448,65327905,7924
chr11,65320000,65325000,chr11,65325000,65330000,13,1.53377579827059e-54,0.992,65323193,65323670,65327448,65327905,4245
chr11,65665000,65670000,chr11,65670000,65675000,34,8.86176996626719e-142,1,65667652,65667961,65670595,65670936,2959
chr11,65665000,65670000,chr11,65675000,65680000,8,5.5610893313407e-30,0.979,65667652,65667961,65679153,65679459,11499
chr11,65670000,65675000,chr11,65675000,65680000,22,4.34234178849937e-91,1,65670595,65670936,65679153,65679459,8540
chr11,65765000,65770000,chr11,65775000,65780000,13,2.00901797026923e-51,1,65769380,65770068,65778882,65779232,9333
chr11,65775000,65780000,chr11,65785000,65790000,7,6.12827843395063e-28,0.946,65778882,65779232,65788498,65788789,9586
chr11,65785000,65790000,chr11,65790000,65795000,14,1.31056027116515e-59,0.999,65788498,65788789,65789943,65790152,1404
chr11,65810000,65815000,chr11,65815000,65820000,16,2.11435134545453e-67,1,65812684,65812960,65819363,65820150,6934
chr11,66050000,66055000,chr11,66055000,66060000,14,1.04052432459922e-56,0.996,66049910,66050224,66056408,66056984,6629
chr11,66110000,66115000,chr11,66115000,66120000,17,6.19259111821857e-73,1,66112406,66112762,66115297,66115774,2951
chr11,66135000,66140000,chr11,66150000,66155000,13,4.69617351492167e-50,1,66138718,66139509,66153590,66153905,14634
chr11,66135000,66140000,chr11,66155000,66160000,12,4.24062765204576e-47,1,66138718,66139509,66156510,66156786,17534
chr11,66150000,66155000,chr11,66155000,66160000,24,7.75655678798266e-99,1,66153590,66153905,66156510,66156786,2900
chr11,6620000,6625000,chr11,6625000,6630000,43,1.20260245672159e-180,1,6624655,6625122,6625582,6625843,824
chr11,6625000,6630000,chr11,6630000,6635000,24,7.65137392085577e-98,1,6625582,6625843,6633359,6633730,7832
chr11,6625000,6630000,chr11,6640000,6645000,13,1.98215609650149e-46,1,6625582,6625843,6640472,6640765,14906
chr11,6630000,6635000,chr11,6640000,6645000,11,1.01289376520318e-42,1,6633359,6633730,6640472,6640765,7074
chr11,66725000,66730000,chr11,66735000,66740000,11,8.0504869050986e-46,1,66725769,66726352,66738182,66738506,12283
chr11,66750000,66755000,chr11,66770000,66775000,6,2.59652525193307e-23,0.9,66751463,66751763,66773912,66774331,22508
chr11,66820000,66825000,chr11,66825000,66830000,24,2.73515140874435e-102,1,66824174,66824444,66827614,66827887,3441
chr11,67150000,67155000,chr11,67155000,67160000,11,1.46128403714044e-45,0.95,67150039,67150288,67159108,67159496,9138
chr11,67155000,67160000,chr11,67165000,67170000,7,3.68727962441597e-28,0.939,67159108,67159496,67168939,67169696,10015
chr11,67195000,67200000,chr11,67210000,67215000,8,6.77073384782477e-30,0.973,67195604,67196168,67211118,67211458,15402
chr11,67250000,67255000,chr11,67270000,67275000,9,5.09761865439994e-35,0.994,67250209,67250904,67273427,67273822,23068
chr11,67270000,67275000,chr11,67275000,67280000,20,2.49780180764588e-83,1,67273427,67273822,67276090,67276386,2613
chr11,67975000,67980000,chr11,67980000,67985000,18,1.30486816591255e-81,1,67976702,67976848,67980519,67981630,4299
chr11,68605000,68610000,chr11,68610000,68615000,17,2.18733158732365e-73,1,68606558,68606928,68611371,68611708,4796
chr11,68810000,68815000,chr11,68815000,68820000,11,4.62734196981444e-47,0.974,68811701,68812073,68816056,68816417,4349
chr11,69515000,69520000,chr11,69525000,69530000,9,2.59787294147381e-35,0.993,69519317,69519604,69526876,69527278,7616
chr11,70035000,70040000,chr11,70040000,70045000,12,2.27190242163218e-53,0.989,70037643,70037946,70042248,70042518,4588
chr11,71635000,71640000,chr11,71640000,71645000,41,5.27419096500384e-184,1,71639384,71639831,71639861,71640422,534
chr11,71930000,71935000,chr11,71935000,71940000,13,1.81076903836055e-58,0.997,71934158,71934522,71934784,71935275,689
chr11,72490000,72495000,chr11,72500000,72505000,11,3.4314334207943e-43,1,72493652,72493911,72504643,72505286,11183
chr11,72895000,72900000,chr11,72900000,72905000,19,6.35230222203703e-81,1,72896289,72896573,72903406,72903617,7080
chr11,72895000,72900000,chr11,72905000,72910000,7,6.57652633410129e-27,0.93,72896289,72896573,72906255,72906592,9992
chr11,72895000,72900000,chr11,72945000,72950000,7,8.84381353872419e-28,0.917,72896289,72896573,72948004,72948252,51697
chr11,72895000,72900000,chr11,72950000,72955000,7,7.82999554024632e-27,0.925,72896289,72896573,72953703,72953936,57388
chr11,72900000,72905000,chr11,72905000,72910000,19,1.47810206308066e-84,1,72903406,72903617,72906255,72906592,2912
chr11,72905000,72910000,chr11,72925000,72930000,6,4.04516431050644e-25,0.9,72906255,72906592,72929407,72929720,23140
chr11,72925000,72930000,chr11,72935000,72940000,8,8.61548477706662e-35,0.99,72929407,72929720,72938875,72939250,9499
chr11,73335000,73340000,chr11,73345000,73350000,8,3.33179390273268e-32,0.982,73336819,73337048,73348090,73348370,11296
chr11,73470000,73475000,chr11,73490000,73495000,13,3.55953375763074e-47,1,73471962,73472772,73490169,73490963,18199
chr11,73470000,73475000,chr11,73495000,73500000,11,5.30218796960086e-40,0.998,73471962,73472772,73498707,73499390,26681
chr11,73490000,73495000,chr11,73495000,73500000,35,4.2707974499481e-138,1,73490169,73490963,73498707,73499390,8482
chr11,74655000,74660000,chr11,74660000,74665000,24,2.17691912801042e-97,1,74659642,74659853,74659972,74660476,476
chr11,74950000,74955000,chr11,74955000,74960000,13,9.59817581195769e-56,0.999,74952561,74952981,74959726,74959985,7084
chr11,75235000,75240000,chr11,75240000,75245000,11,8.6899209015613e-49,0.975,75236819,75237338,75243423,75243694,6480
chr11,76490000,76495000,chr11,76495000,76500000,37,8.2774297176468e-152,1,76493870,76494371,76499739,76500025,5761
chr11,76550000,76555000,chr11,76570000,76575000,7,2.08396110054571e-26,0.945,76550442,76550817,76571576,76572101,21209
chr11,7685000,7690000,chr11,7690000,7695000,12,2.84717920291005e-55,0.991,7686992,7687258,7694605,7694838,7596
chr11,76895000,76900000,chr11,76900000,76905000,14,5.92730108684976e-63,0.998,76899455,76899691,76902961,76903425,3620
chr11,8350000,8355000,chr11,8355000,8360000,16,2.76525930263559e-72,1,8350321,8350703,8359617,8359859,9226
chr11,85925000,85930000,chr11,85955000,85960000,8,1.50748616162724e-28,0.97,85929537,85930039,85955726,85956439,26294
chr11,86165000,86170000,chr11,86280000,86285000,11,7.35214316458667e-42,0.941,86167150,86167447,86282598,86282882,115441
chr11,8700000,8705000,chr11,8705000,8710000,33,2.6803832093795e-135,1,8704061,8704509,8709666,8710158,5627
